"","Accn","tar","tid","qry","qid","eva","sca","bia","evd","scd","bid","Has_D1","Ciliate_Check","Organism_Taxonomic_ID","Organism.Name","C.score","Frag.score"
"40","GCA_009733025.1","KAE9146267.1"," -"," PTHR13298.orig.30.pi"," -",0,1116.6,0,0,1116.2,0,FALSE,FALSE,53985,"Phytophthora fragariae",100,0
"41","GCA_009733045.1","KAE9236916.1"," -"," PTHR13298.orig.30.pi"," -",0,1116.6,0,0,1116.2,0,FALSE,FALSE,53985,"Phytophthora fragariae",100,0
"42","GCA_009733065.1","KAE9128347.1"," -"," PTHR13298.orig.30.pi"," -",0,1116.6,0,0,1116.2,0,FALSE,FALSE,53985,"Phytophthora fragariae",100,0
"43","GCA_009733085.1","KAE9237685.1"," -"," PTHR13298.orig.30.pi"," -",0,1116.6,0,0,1116.2,0,FALSE,FALSE,53985,"Phytophthora fragariae",100,0
"44","GCA_009733105.1","KAE9313339.1"," -"," PTHR13298.orig.30.pi"," -",0,1116.6,0,0,1116.2,0,FALSE,FALSE,53985,"Phytophthora fragariae",100,0
"45","GCA_009733125.1","KAE9344729.1"," -"," PTHR13298.orig.30.pi"," -",0,1116.5,0,0,1116.2,0,FALSE,FALSE,53985,"Phytophthora fragariae",100,0
"46","GCA_016865095.1","KAG3121550.1"," -"," PTHR13298.orig.30.pi"," -",0,1115.6,0,0,1115.3,0,FALSE,FALSE,53986,"Phytophthora idaei",99,1
"47","GCA_016880175.1","KAG3175090.1"," -"," PTHR13298.orig.30.pi"," -",0,1115.6,0,0,1115.3,0,FALSE,FALSE,53986,"Phytophthora idaei",99,1
"48","GCA_016880985.1","KAG3255201.1"," -"," PTHR13298.orig.30.pi"," -",0,1115.6,0,0,1115.3,0,FALSE,FALSE,53986,"Phytophthora idaei",100,0
"49","GCA_001078535.1","CCI43400.1"," -"," PTHR13298.orig.30.pi"," -",1.1e-295,983,4.5,6e-296,982.4,4.5,FALSE,FALSE,65357,"Albugo candida",99,1
"50","GCA_000149755.2","EGZ28645.1"," -"," PTHR13298.orig.30.pi"," -",0,1122.5,0,0,1122.1,0,FALSE,FALSE,67593,"Phytophthora sojae",99,1
"51","GCA_002081575.1","OQS07508.1"," -"," PTHR13298.orig.30.pi"," -",2.9e-276,918.7,0.1,4e-277,917.5,0.1,FALSE,FALSE,74557,"Thraustotheca clavata",100,0
"52","GCA_006386115.1","KAF1332164.1"," -"," PTHR13298.orig.30.pi"," -",1.4e-284,946.7,0,7e-285,946.3,0,FALSE,FALSE,82926,"Globisporangium splendens",92,0
"53","GCA_006386115.1","KAF1332164.1"," -"," PTHR13298.orig.30.pi"," -",1.4e-284,946.7,0,7e-285,946.3,0,FALSE,FALSE,82926,"Globisporangium splendens",92,0
"54","GCA_947650345.1","CAI5729349.1"," -"," PTHR13298.orig.30.pi"," -",0,1099.6,0.1,0,1099.2,0.1,FALSE,FALSE,86335,"Peronospora destructor",96,3
"55","GCA_021527685.1","KAH9062995.1"," -"," PTHR13298.orig.30.pi"," -",6e-266,885.3,0,2e-266,884.3,0,FALSE,FALSE,100861,"Aphanomyces euteiches",98,2
"56","GCA_019155685.1","KAG7402141.1"," -"," PTHR13298.orig.30.pi"," -",1.9e-261,869.5,1.9,6e-247,819.4,0.3,FALSE,FALSE,109152,"Phytophthora boehmeriae",92,0
"57","GCA_000520075.1","ETV69115.1"," -"," PTHR13298.orig.30.pi"," -",5.9e-265,882.2,0,9e-265,881.6,0,FALSE,FALSE,112090,"Aphanomyces astaci",100,0
"58","GCA_019828595.1","KAG9401826.1"," -"," PTHR13298.orig.30.pi"," -",1e-241,804.9,0,2e-241,803.8,0,FALSE,FALSE,112091,"Aphanomyces cochlioides",80,2
"59","GCA_026401395.1","KAJ0401517.1"," -"," PTHR13298.orig.30.pi"," -",4.8e-300,997.3,0,4e-301,996.9,0,FALSE,FALSE,114742,"Pythium insidiosum",99,0
"60","GCA_009732905.1","KAE9050506.1"," -"," PTHR13298.orig.30.pi"," -",0,1115.7,0,0,1115.4,0,FALSE,FALSE,129364,"Phytophthora rubi",100,0
"61","GCA_009732945.1","KAE9045162.1"," -"," PTHR13298.orig.30.pi"," -",0,1115.7,0,0,1115.4,0,FALSE,FALSE,129364,"Phytophthora rubi",100,0
"62","GCA_009733145.1","KAE9356007.1"," -"," PTHR13298.orig.30.pi"," -",0,1115.7,0,0,1115.4,0,FALSE,FALSE,129364,"Phytophthora rubi",100,0
"63","GCA_920940705.1","CAH0493114.1"," -"," PTHR13298.orig.30.pi"," -",0,1082.9,0.1,0,1082.6,0.1,FALSE,FALSE,134698,"Peronospora farinosa",98,0
"64","GCA_947646735.1","CAI5721378.1"," -"," PTHR13298.orig.30.pi"," -",0,1082.9,0.1,0,1082.6,0.1,FALSE,FALSE,134698,"Peronospora farinosa",98,0
"65","GCA_000520115.1","ETV97011.1"," -"," PTHR13298.orig.30.pi"," -",1.7e-263,877.1,0,4e-264,876.6,0,FALSE,FALSE,157072,"Aphanomyces invadans",99,1
"66","GCA_947650285.1","CAI5739336.1"," -"," PTHR13298.orig.30.pi"," -",0,1096,0.8,0,1095.4,0.8,FALSE,FALSE,162125,"Hyaloperonospora brassicae",99,0
"67","GCA_020800235.1","KAH7505182.1"," -"," PTHR13298.orig.30.pi"," -",0,1134.4,0,0,1134.1,0,FALSE,FALSE,164328,"Phytophthora ramorum",100,0
"68","GCA_026184515.1","KAI9907033.1"," -"," PTHR13298.orig.30.pi"," -",0,1086.2,0.1,0,1085.9,0.1,FALSE,FALSE,230839,"Peronosclerospora sorghi",81,4
"69","GCA_017506865.1","KAG5193058.1"," -"," PTHR13298.orig.30.pi"," -",3.9e-127,425.2,0,8.6e-68,228.7,0,FALSE,FALSE,303371,"Tribonema minus",93,2
"70","GCA_001712645.2","RLN57857.1"," -"," PTHR13298.orig.30.pi"," -",3.3e-294,977.7,0,2e-274,906.7,0,FALSE,FALSE,325452,"Phytophthora kernoviae",96,2
"71","GCA_000142945.1","EEY66214.1"," -"," PTHR13298.orig.30.pi"," -",0,1114.3,0,0,1114,0,FALSE,FALSE,403677,"Phytophthora infestans T30-4",100,0
"72","GCA_039096935.1","KAK8824242.1"," -"," PTHR13298.orig.30.pi"," -",9e-96,320,7.8,1.6e-95,319.2,7.8,FALSE,FALSE,478820,"Blastocystis sp. ATCC 50177/Nand II",93,2
"73","GCA_947641895.1","CAI5704966.1"," -"," PTHR13298.orig.30.pi"," -",0,1098.5,0,0,1098.1,0,FALSE,FALSE,542832,"Peronospora effusa",99,0
"74","GCA_920618645.1","CAH0477092.1"," -"," PTHR13298.orig.30.pi"," -",0,1088.7,0.7,0,1088.3,0.7,FALSE,FALSE,622444,"Peronospora belbahrii",98,0
"75","GCA_000151545.2","KDO20660.1"," -"," PTHR13298.orig.30.pi"," -",2.1e-265,883.3,0,4e-266,882.3,0,FALSE,FALSE,695850,"Saprolegnia parasitica CBS 223.65",98,1
"76","GCA_030267965.1","GMI44527.1"," -"," PTHR13298.orig.30.pi"," -",3.5e-154,514.5,0.1,5e-155,514.1,0.1,FALSE,FALSE,722753,"Triparma columacea",91,3
"77","GCA_902602495.3","CAB1120764.1"," -"," PTHR13298.orig.30.pi"," -",2.4e-175,585.4,0,4e-176,584.9,0,FALSE,FALSE,867726,"Ectocarpus sp. CCAP 1310/34",83,4
"78","GCA_000743755.1","KNB45059.1"," -"," PTHR13298.orig.30.pi"," -",2.6e-99,331.4,11.7,3.4e-99,331,11.7,FALSE,FALSE,944170,"Blastocystis sp. subtype 4",98,2
"79","GCA_004565275.1","TFJ86146.1"," -"," PTHR13298.orig.30.pi"," -",6.9e-73,244.5,0,3.3e-68,229,0,FALSE,FALSE,1027361,"Nannochloropsis salina CCMP1776",92,4
"80","GCA_004565275.1","TFJ86146.1"," -"," PTHR13298.orig.30.pi"," -",6.9e-73,244.5,0,3.3e-68,229,0,FALSE,FALSE,1027361,"Nannochloropsis salina CCMP1776",92,4
"81","GCA_000281045.1","EQC36467.1"," -"," PTHR13298.orig.30.pi"," -",8.6e-262,871.2,0,9e-262,870.1,0,FALSE,FALSE,1156394,"Saprolegnia diclina VS20",99,0
"82","GCA_002081595.1","OQR91495.1"," -"," PTHR13298.orig.30.pi"," -",1.2e-267,890.3,0,9e-268,889,0,FALSE,FALSE,1202772,"Achlya hypogyna",99,1
"83","GCA_000333075.3","KAF4322931.1"," -"," PTHR13298.orig.30.pi"," -",3.9e-265,881.6,3.2,2e-244,810.5,0.6,FALSE,FALSE,1284355,"Phytophthora kernoviae 00238/432",95,4
"84","GCA_000365545.1","ETP13305.1"," -"," PTHR13298.orig.30.pi"," -",0,1103.3,0,0,1102.9,0,FALSE,FALSE,1317063,"Phytophthora nicotianae CJ01A1",99,0
"85","GCA_000367145.1","ETP41369.1"," -"," PTHR13298.orig.30.pi"," -",0,1103.4,0,0,1103.1,0,FALSE,FALSE,1317064,"Phytophthora nicotianae P10297",99,0
"86","GCA_000365505.1","ETI43479.1"," -"," PTHR13298.orig.30.pi"," -",0,1103.4,0,0,1103.1,0,FALSE,FALSE,1317065,"Phytophthora nicotianae P1569",99,0
"87","GCA_000365525.1","ETO72123.1"," -"," PTHR13298.orig.30.pi"," -",0,1116,0,0,1115.7,0,FALSE,FALSE,1317066,"Phytophthora nicotianae P1976",99,0
"88","GCA_008271595.1","TYZ65440.1"," -"," PTHR13298.orig.30.pi"," -",5.1e-297,987.4,0,7e-297,987,0,FALSE,FALSE,1485010,"[Pythium] brassicae (nom. inval.)",100,0
"89","GCA_030267785.1","GMF41924.1"," -"," PTHR13298.orig.30.pi"," -",2.2e-303,1009.7,0,8e-304,1009.4,0,FALSE,FALSE,1490495,"Phytophthora fragariaefolia",74,14
"90","GCA_030267945.1","GMH67534.1"," -"," PTHR13298.orig.30.pi"," -",5.6e-143,477.5,0,6e-143,475.9,0,FALSE,FALSE,1606541,"Triparma strigata",94,0
"91","GCA_030267905.1","GMI07078.1"," -"," PTHR13298.orig.30.pi"," -",2.1e-143,478.8,0,1e-144,477.9,0,FALSE,FALSE,1606542,"Triparma verrucosa",95,0
"92","GCA_012489335.1","GMH93873.1"," -"," PTHR13298.orig.30.pi"," -",3.2e-143,478.1,0,1e-143,476.3,0,FALSE,FALSE,1714386,"Triparma laevis f. inornata",75,9
"93","GCA_030267805.1","GMH75152.1"," -"," PTHR13298.orig.30.pi"," -",1e-142,476.8,0,2e-143,475.1,0,FALSE,FALSE,1714387,"Triparma laevis f. longispina",93,0
"94","GCA_030267725.1","GMF12370.1"," -"," PTHR13298.orig.30.pi"," -",0,1059.4,0.2,0,1058.8,0.2,FALSE,FALSE,2077276,"Phytophthora lilii",78,14
"95","GCA_002897355.1","GBG31601.1"," -"," PTHR13298.orig.30.pi"," -",3.8e-173,577,0,7e-173,573.7,0,FALSE,FALSE,2315210,"Hondaea fermentalgiana",95,2
"96","GCA_001712635.2","RLN57964.1"," -"," PTHR13298.orig.30.pi"," -",0,1087.7,0,0,1087.3,0,FALSE,FALSE,2483409,"Nothophytophthora sp. Chile5",89,4
"97","GCA_018873745.1","KAG6977771.1"," -"," PTHR13298.orig.30.pi"," -",0,1112.5,0,0,1112.2,0,FALSE,FALSE,2496075,"Phytophthora aleatoria",99,0
"98","GCA_030267625.1","GMI10640.1"," -"," PTHR13298.orig.30.pi"," -",7.1e-152,506.8,0.6,9e-152,506.4,0.6,FALSE,FALSE,2557542,"Triparma retinervis",68,14
"99","GCA_921007115.2","CAK7940518.1"," -"," PTHR13298.orig.30.pi"," -",0,1101.7,0.2,0,1101.2,0.2,FALSE,FALSE,2874970,"Peronospora matthiolae",98,1
"100","GCA_030267505.1","GMI35429.1"," -"," PTHR13298.orig.30.pi"," -",5.7e-152,507.3,0,1e-152,506.4,0,FALSE,FALSE,2962635,"Tetraparma gracilis",66,12
"101","GCA_030267985.1","GMI61314.1"," -"," PTHR13298.orig.30.pi"," -",6.8e-139,463.6,0.8,6e-101,335,0.6,FALSE,FALSE,2962637,"Parmales sp. scaly parma",91,1
"102","GCA_039096225.1","KAK8803221.1"," -"," PTHR13298.orig.30.pi"," -",4.3e-91,304.8,11.9,7.4e-91,304,11.9,FALSE,FALSE,3128533,"Blastocystis sp. Blastoise",98,1
"103","GCA_039096195.1","KAK8799294.1"," -"," PTHR13298.orig.30.pi"," -",3.4e-102,341.3,13.2,4e-103,340.7,13.2,FALSE,FALSE,3128534,"Blastocystis sp. BT1",93,2
"104","GCA_039096925.1","KAK8823128.1"," -"," PTHR13298.orig.30.pi"," -",1.6e-94,315.7,1.2,4.7e-94,314.1,1.2,FALSE,FALSE,3128535,"Blastocystis sp. DL",85,8
"105","GCA_039096365.1","KAK8829430.1"," -"," PTHR13298.orig.30.pi"," -",1.8e-92,309.3,16.8,2.9e-92,308.6,16.8,FALSE,FALSE,3128536,"Blastocystis sp. JDR",93,2
"106","GCA_039096215.1","KAK8808816.1"," -"," PTHR13298.orig.30.pi"," -",1.7e-94,315.7,1.1,5.2e-94,314.1,1.1,FALSE,FALSE,3128537,"Blastocystis sp. NMH",95,2
