ERR3711255.sra.19873663	CEM03489.1	46.7	30	16	0	106	17	3085	3114	3.5e-06	36.6
ERR3711255.sra.20150945	EER16646.1	52.8	36	17	0	110	3	665	700	7.0e-07	38.9
ERR3711255.sra.20318309	CEM03489.1	48.1	27	14	0	12	92	347	373	2.5e-04	30.4
ERR3711255.sra.21778794	CEM03489.1	55.0	20	9	0	149	90	3095	3114	8.6e-05	32.0
ERR3711255.sra.21780998	CEM03489.1	55.0	20	9	0	149	90	3095	3114	8.6e-05	32.0
ERR3711255.sra.21782511	CEM03489.1	55.0	20	9	0	149	90	3095	3114	1.1e-04	31.6
ERR3711255.sra.22195193	CEM03489.1	48.1	27	14	0	10	90	347	373	4.3e-04	29.6
ERR3711255.sra.22454178	EER16646.1	48.4	31	16	0	95	3	665	695	4.3e-04	29.6
ERR3711255.sra.22970893	EER16646.1	57.1	42	16	2	150	31	127	168	1.8e-10	50.8
ERR3711255.sra.23953706	CEM03489.1	62.5	16	6	0	137	90	466	481	3.3e-04	30.0
ERR3711255.sra.24908635	EER16646.1	64.7	17	6	0	84	134	1420	1436	9.5e-04	28.5
ERR3711255.sra.24911624	CEM03489.1	48.1	27	14	0	42	122	347	373	1.5e-04	31.2
ERR3711255.sra.25101453	CEM03489.1	48.1	27	14	0	56	136	347	373	1.5e-04	31.2
ERR3711255.sra.25249259	CEM03489.1	48.1	27	14	0	42	122	347	373	1.5e-04	31.2
ERR3711255.sra.25363979	CEM03489.1	55.0	20	9	0	74	15	3093	3112	1.9e-04	30.8
ERR3711255.sra.26184235	CEM03489.1	48.1	27	14	0	35	115	347	373	2.5e-04	30.4
ERR3711255.sra.26483730	CEM03489.1	48.1	27	14	0	10	90	347	373	4.3e-04	29.6
ERR3711255.sra.28939197	KAF4724186.1	47.8	23	12	0	49	117	703	725	9.5e-04	28.5
ERR3711255.sra.29331601	EER16646.1	57.6	33	14	0	99	1	270	302	3.7e-08	43.1
ERR3711255.sra.29500056	EER16646.1	68.0	25	8	0	148	74	280	304	2.4e-07	40.4
ERR3711255.sra.30108471	CEM03489.1	46.7	30	16	0	99	10	3085	3114	3.5e-06	36.6
ERR3711255.sra.30284973	CEM03489.1	40.7	27	16	0	109	29	3101	3127	1.9e-04	30.8
ERR3711255.sra.30405235	CEM03489.1	48.1	27	14	0	39	119	347	373	2.5e-04	30.4
ERR3711255.sra.30459062	EER16646.1	57.6	33	14	0	99	1	270	302	3.7e-08	43.1
ERR3711255.sra.31165931	CEM03489.1	41.4	29	17	0	143	57	3099	3127	9.5e-04	28.5
ERR3711255.sra.31289966	CEM03489.1	48.1	27	14	0	69	149	347	373	1.5e-04	31.2
ERR3711255.sra.31381496	EER16646.1	50.0	36	18	0	141	34	269	304	9.8e-09	45.1
ERR3711255.sra.31383461	EER16646.1	50.0	36	18	0	141	34	269	304	9.8e-09	45.1
ERR3711255.sra.31470003	CEM03489.1	48.1	27	14	0	42	122	347	373	1.5e-04	31.2
ERR3711255.sra.31527947	EER16646.1	54.5	33	15	0	123	25	675	707	1.6e-06	37.7
ERR3711255.sra.31608296	EER16646.1	62.1	29	11	0	89	3	675	703	1.6e-06	37.7
ERR3711255.sra.32346728	EER16646.1	68.4	38	11	1	119	9	156	193	7.3e-12	55.5
ERR3711255.sra.32981290	EER16646.1	68.0	25	8	0	86	12	280	304	2.4e-07	40.4
ERR3711255.sra.33578557	CEM03489.1	48.1	27	14	0	10	90	347	373	4.3e-04	29.6
ERR3711255.sra.33597089	CEM03489.1	48.1	27	14	0	10	90	347	373	4.3e-04	29.6
ERR3711255.sra.33678697	CEM03489.1	48.1	27	14	0	10	90	347	373	4.3e-04	29.6
ERR3711255.sra.33678850	CEM03489.1	48.1	27	14	0	10	90	347	373	4.3e-04	29.6
ERR3711255.sra.33698738	CEM03489.1	48.1	27	14	0	39	119	347	373	1.9e-04	30.8
ERR3711255.sra.34442201	CEM03489.1	76.9	13	3	0	141	103	3102	3114	2.5e-04	30.4
ERR3711255.sra.34808119	EER16646.1	54.1	37	17	0	113	3	665	701	2.4e-07	40.4
ERR3711255.sra.34808606	EER16646.1	54.1	37	17	0	113	3	665	701	2.4e-07	40.4
ERR3711255.sra.34871484	EER16646.1	56.8	37	14	2	117	13	132	168	2.2e-08	43.9
ERR3711255.sra.35070340	CEM03489.1	46.7	30	16	0	91	2	3085	3114	3.5e-06	36.6
ERR3711255.sra.35076540	CEM03489.1	46.7	30	16	0	91	2	3085	3114	3.5e-06	36.6
ERR3711255.sra.35088871	EER16646.1	55.9	34	15	0	102	1	98	131	1.4e-07	41.2
ERR3711255.sra.35938025	EER16646.1	58.1	31	13	0	100	8	274	304	4.9e-08	42.7
ERR3711255.sra.36453702	CEM03489.1	46.7	30	16	0	91	2	3085	3114	3.5e-06	36.6
ERR3711255.sra.36488332	EER16646.1	56.8	37	16	0	115	5	261	297	9.8e-09	45.1
ERR3711255.sra.36894068	CEM03489.1	46.2	39	19	1	123	13	1808	1846	7.3e-04	28.9
ERR3711255.sra.37453346	EER16646.1	50.0	34	17	0	103	2	665	698	7.8e-06	35.4
ERR3711255.sra.37665558	CEM03489.1	62.5	16	6	0	141	94	466	481	3.3e-04	30.0
ERR3711255.sra.37855975	CEM03489.1	55.0	20	9	0	102	43	3093	3112	1.9e-04	30.8
ERR3711255.sra.38891723	EER16646.1	56.5	46	18	2	150	19	123	168	6.1e-11	52.4
ERR3711255.sra.38923273	EER16646.1	58.1	31	13	0	145	53	274	304	2.9e-08	43.5
ERR3711255.sra.39127140	CEM03489.1	48.1	27	14	0	20	100	347	373	1.5e-04	31.2
ERR3711255.sra.39644027	CEM03489.1	42.9	28	16	0	105	22	3083	3110	9.5e-04	28.5
ERR3711255.sra.40783158	CEM03489.1	46.7	30	16	0	150	61	3085	3114	3.5e-06	36.6
ERR3711255.sra.41304669	CEM03489.1	66.7	15	5	0	145	101	3100	3114	4.3e-04	29.6
ERR3711255.sra.41426124	CEM03489.1	54.5	22	10	0	147	82	3093	3114	1.3e-05	34.7
ERR3711255.sra.41878655	CEM03489.1	48.1	27	14	0	39	119	347	373	1.9e-04	30.8
ERR3711255.sra.42113164	CEM03489.1	48.1	27	14	0	34	114	347	373	2.5e-04	30.4
ERR3711255.sra.42269419	EER16646.1	52.5	40	19	0	122	3	93	132	1.7e-08	44.3
ERR3711255.sra.42457670	CEM03489.1	54.5	22	10	0	106	41	3093	3114	1.7e-05	34.3
ERR3711255.sra.44097881	EER16646.1	68.0	25	8	0	147	73	280	304	2.4e-07	40.4
ERR3711255.sra.45854939	EER16646.1	59.3	27	11	0	83	3	675	701	1.3e-05	34.7
ERR3711255.sra.46674989	CEM03489.1	46.7	30	16	0	106	17	3085	3114	4.6e-06	36.2
ERR3711255.sra.47222567	EER16646.1	70.8	24	7	0	148	77	281	304	5.4e-07	39.3
ERR3711255.sra.49137343	EER16646.1	72.7	33	8	1	114	19	161	193	5.2e-10	49.3
ERR3711255.sra.49333274	EER16646.1	58.3	48	18	2	150	13	121	168	3.3e-12	56.6
ERR3711255.sra.50937120	CEM03489.1	62.5	16	6	0	135	88	466	481	4.3e-04	29.6
ERR3711255.sra.50957971	CEM03489.1	62.5	16	6	0	135	88	466	481	4.3e-04	29.6
ERR3711255.sra.52332144	EER16646.1	63.0	27	10	0	123	43	278	304	1.1e-07	41.6
ERR3711255.sra.52591861	CEM03489.1	43.3	30	17	0	91	2	3085	3114	4.6e-06	36.2
ERR3711255.sra.53031002	EER16646.1	54.8	42	19	0	150	25	110	151	8.0e-11	52.0
ERR3711255.sra.53039978	CEM03489.1	48.1	27	14	0	69	149	347	373	1.5e-04	31.2
ERR3711255.sra.53049377	CEM03489.1	48.1	27	14	0	69	149	347	373	1.5e-04	31.2
ERR3711255.sra.53830739	EER16646.1	62.1	29	11	0	89	3	675	703	1.6e-06	37.7
ERR3711255.sra.53872823	CEM03489.1	48.1	27	14	0	15	95	347	373	1.9e-04	30.8
ERR3711255.sra.54193365	CEM03489.1	48.1	27	14	0	26	106	347	373	2.5e-04	30.4
ERR3711255.sra.55386619	CEM03489.1	41.4	29	17	0	146	60	3099	3127	9.5e-04	28.5
ERR3711255.sra.55513644	CEM03489.1	46.7	30	16	0	96	7	3085	3114	3.5e-06	36.6
ERR3711255.sra.55582839	EER16646.1	47.6	42	17	1	128	3	133	169	4.1e-07	39.7
ERR3711255.sra.55836534	EER16646.1	55.8	43	19	0	132	4	109	151	2.8e-11	53.5
ERR3711255.sra.55875045	EER16646.1	54.5	33	15	0	139	41	675	707	1.2e-06	38.1
ERR3711255.sra.56092385	CEM03489.1	55.0	20	9	0	99	40	3093	3112	1.9e-04	30.8
ERR3711255.sra.56095943	CEM03489.1	55.0	20	9	0	99	40	3093	3112	1.9e-04	30.8
ERR3711255.sra.56172988	EER16646.1	54.5	33	15	0	120	22	675	707	9.2e-07	38.5
ERR3711255.sra.56716401	EER16646.1	50.0	38	19	0	139	26	670	707	5.4e-07	39.3
ERR3711255.sra.57299242	CEM03489.1	48.1	27	14	0	69	149	347	373	1.5e-04	31.2
ERR3711255.sra.57771420	EER16646.1	54.5	33	15	0	136	38	675	707	1.6e-06	37.7
ERR3711255.sra.58192047	CAK0813462.1	47.4	19	10	0	85	141	234	252	4.3e-04	29.6
ERR3711255.sra.58210416	EER16646.1	58.3	24	10	0	76	5	274	297	3.9e-05	33.1
ERR3711255.sra.58244893	CEM03489.1	46.7	30	16	0	150	61	3085	3114	3.5e-06	36.6
ERR3711255.sra.58246748	CEM03489.1	46.7	30	16	0	150	61	3085	3114	3.5e-06	36.6
ERR3711255.sra.58696574	CEM03489.1	48.1	27	14	0	39	119	347	373	1.9e-04	30.8
ERR3711255.sra.58950899	CEM03489.1	77.8	18	4	0	79	132	358	375	3.3e-04	30.0
ERR3711255.sra.59241442	EER16646.1	50.0	36	18	0	141	34	269	304	9.8e-09	45.1
ERR3711255.sra.59482865	CEM03489.1	66.7	15	5	0	147	103	3100	3114	5.6e-04	29.3
ERR3711255.sra.61636182	CEM03489.1	46.7	30	16	0	150	61	3085	3114	3.5e-06	36.6
ERR3711255.sra.61741113	CEM03489.1	48.1	27	14	0	12	92	347	373	2.5e-04	30.4
ERR3711255.sra.62326996	EER16646.1	54.8	42	19	0	150	25	110	151	8.0e-11	52.0
ERR3711255.sra.63058830	EER16646.1	56.7	30	13	0	91	2	270	299	9.2e-07	38.5
ERR3711255.sra.63278791	CEM03489.1	52.8	36	16	1	38	142	340	375	7.3e-04	28.9
ERR3711255.sra.63320904	EER16646.1	56.8	44	19	0	143	12	261	304	9.5e-12	55.1
ERR3711255.sra.64102370	EER16646.1	52.8	36	17	0	110	3	665	700	7.0e-07	38.9
ERR3711255.sra.64513305	EER16646.1	57.1	35	15	0	108	4	270	304	7.5e-09	45.4
ERR3711255.sra.65159793	EER16646.1	68.0	25	8	0	86	12	280	304	2.4e-07	40.4
ERR3711255.sra.65195523	EER16646.1	68.0	25	8	0	86	12	280	304	2.4e-07	40.4
ERR3711255.sra.65209048	EER16646.1	54.8	42	19	0	150	25	110	151	8.0e-11	52.0
ERR3711255.sra.65514022	CEM03489.1	41.4	29	17	0	143	57	3099	3127	9.5e-04	28.5
ERR3711255.sra.67277513	CEM03489.1	46.7	30	16	0	150	61	3085	3114	3.5e-06	36.6
ERR3711255.sra.67298934	CEM03489.1	48.1	27	14	0	15	95	347	373	2.5e-04	30.4
ERR3711255.sra.67515183	CEM03489.1	46.7	30	16	0	93	4	3085	3114	3.5e-06	36.6
ERR3711255.sra.68409972	EER16646.1	48.8	41	21	0	149	27	667	707	2.4e-07	40.4
ERR3711255.sra.68738643	KAF4724186.1	52.0	25	12	0	140	66	1011	1035	3.3e-04	30.0
ERR3711255.sra.69001819	EER16646.1	41.2	34	20	0	5	106	446	479	1.1e-04	31.6
ERR3711255.sra.69450890	CEM03489.1	46.7	30	16	0	93	4	3085	3114	3.5e-06	36.6
ERR3711255.sra.69541995	CEM03489.1	62.5	24	8	1	48	119	966	988	2.5e-04	30.4
ERR3711255.sra.70430249	EER16646.1	58.1	31	13	0	100	8	274	304	4.9e-08	42.7
ERR3711255.sra.70433242	EER16646.1	50.0	32	16	0	98	3	665	696	5.0e-05	32.7
ERR3711255.sra.70497915	CEM03489.1	48.1	27	14	0	67	147	347	373	1.9e-04	30.8
ERR3711255.sra.70738334	EER16646.1	50.0	32	16	0	98	3	665	696	5.0e-05	32.7
ERR3711255.sra.71031515	EER16646.1	55.8	43	19	0	135	7	109	151	2.1e-11	53.9
ERR3711255.sra.71467967	CEM03489.1	40.7	27	16	0	109	29	3101	3127	1.9e-04	30.8
ERR3711255.sra.71715673	CEM03489.1	48.1	27	14	0	10	90	347	373	2.5e-04	30.4
ERR3711255.sra.71854848	CEM03489.1	48.1	27	14	0	36	116	347	373	2.5e-04	30.4
ERR3711255.sra.72965911	CEM03489.1	41.4	29	17	0	146	60	3099	3127	9.5e-04	28.5
ERR3711255.sra.72966222	CEM03489.1	41.4	29	17	0	146	60	3099	3127	9.5e-04	28.5
ERR3711255.sra.74113597	CEM03489.1	48.0	25	13	0	124	50	3084	3108	1.5e-04	31.2
ERR3711255.sra.74234731	CEM03489.1	55.0	20	9	0	74	15	3093	3112	1.9e-04	30.8
ERR3711255.sra.74718966	CEM03489.1	48.1	27	14	0	15	95	347	373	1.9e-04	30.8
ERR3711255.sra.75083912	EER16646.1	54.2	24	11	0	75	4	675	698	5.6e-04	29.3
ERR3711255.sra.76100861	CEM03489.1	68.4	19	6	0	108	52	3161	3179	3.3e-04	30.0
ERR3711255.sra.76377110	CEM03489.1	48.7	39	18	1	149	39	1808	1846	5.6e-04	29.3
ERR3711255.sra.76710071	CEM03489.1	48.1	27	14	0	40	120	347	373	2.5e-04	30.4
ERR3711255.sra.78427231	CEM03489.1	52.6	19	9	0	76	20	3093	3111	5.6e-04	29.3
ERR3711255.sra.78454516	EER16646.1	57.5	40	17	0	148	29	265	304	1.0e-10	51.6
ERR3711255.sra.78933607	CEM03489.1	48.1	27	14	0	69	149	347	373	1.5e-04	31.2
ERR3711255.sra.79035501	EER16646.1	57.1	35	15	0	118	14	270	304	5.8e-09	45.8
ERR3711255.sra.79520023	CEM03489.1	55.0	20	9	0	93	34	3093	3112	1.9e-04	30.8
ERR3711255.sra.80062968	CEM03489.1	61.1	18	7	0	147	94	3097	3114	1.9e-04	30.8
ERR3711255.sra.80106315	CEM03489.1	61.1	18	7	0	147	94	3097	3114	1.9e-04	30.8
ERR3711255.sra.81057414	CEM03489.1	55.0	20	9	0	74	15	3093	3112	1.9e-04	30.8
ERR3711255.sra.81387976	CEM03489.1	46.7	30	16	0	106	17	3085	3114	3.5e-06	36.6
ERR3711255.sra.82423637	EER16646.1	48.6	35	18	0	107	3	664	698	2.7e-06	37.0
ERR3711255.sra.83664173	EER16646.1	54.5	33	15	0	123	25	675	707	1.6e-06	37.7
ERR3711255.sra.83869522	CEM03489.1	48.4	31	13	1	109	26	3084	3114	7.8e-06	35.4
ERR3711255.sra.83938565	CEM03489.1	40.7	27	16	0	125	45	3101	3127	3.3e-04	30.0
ERR3711255.sra.84171880	EER16646.1	54.5	33	15	0	147	49	675	707	1.2e-06	38.1
ERR3711255.sra.84544695	EER16646.1	55.8	43	19	0	132	4	109	151	2.8e-11	53.5
ERR3711255.sra.84661106	CEM03489.1	46.7	30	16	0	99	10	3085	3114	3.5e-06	36.6
ERR3711255.sra.86024849	CEM03489.1	55.0	20	9	0	74	15	3093	3112	1.9e-04	30.8
ERR3711255.sra.86751198	CEM03489.1	40.7	27	16	0	114	34	3101	3127	1.5e-04	31.2
ERR3711255.sra.86761951	EER16646.1	68.4	38	11	1	119	9	156	193	7.3e-12	55.5
ERR3711255.sra.86762266	EER16646.1	68.4	38	11	1	119	9	156	193	7.3e-12	55.5
ERR3711255.sra.86847177	CEM03489.1	48.4	31	13	1	109	26	3084	3114	7.8e-06	35.4
ERR3711255.sra.86877676	CEM03489.1	48.4	31	13	1	109	26	3084	3114	7.8e-06	35.4
ERR3711255.sra.87016368	EER16646.1	59.0	39	16	0	118	2	263	301	1.8e-10	50.8
ERR3711255.sra.87409817	CEM03489.1	46.7	30	16	0	106	17	3085	3114	2.0e-06	37.4
ERR3711255.sra.87490380	CEM03489.1	61.1	18	7	0	147	94	3097	3114	1.9e-04	30.8
ERR3711255.sra.87979404	EER16646.1	54.5	33	15	0	108	10	675	707	1.6e-06	37.7
ERR3711255.sra.88414508	EER16646.1	57.1	35	15	0	132	28	270	304	5.8e-09	45.8
ERR3711255.sra.88522156	EER16646.1	57.1	35	15	0	132	28	270	304	5.8e-09	45.8
ERR3711255.sra.88807524	CEM03489.1	48.7	39	18	1	122	12	1808	1846	3.3e-04	30.0
ERR3711255.sra.89226842	CEM03489.1	66.7	15	5	0	147	103	3100	3114	4.3e-04	29.6
ERR3711255.sra.90654277	CEM03489.1	48.1	27	14	0	53	133	347	373	1.5e-04	31.2
ERR3711255.sra.91466497	CEM03489.1	48.1	27	14	0	53	133	347	373	1.5e-04	31.2
ERR3711255.sra.91703689	EER16646.1	54.5	33	15	0	139	41	675	707	1.2e-06	38.1
ERR3711255.sra.91843288	CEM03489.1	46.7	30	16	0	91	2	3085	3114	3.5e-06	36.6
ERR3711255.sra.91937735	CEM03489.1	48.1	27	14	0	38	118	347	373	1.9e-04	30.8
ERR3711255.sra.92675936	CEM03489.1	48.1	27	14	0	18	98	347	373	1.9e-04	30.8
ERR3711255.sra.93140901	EER16646.1	56.5	46	18	2	150	19	123	168	6.1e-11	52.4
ERR3711255.sra.94655094	CEM03489.1	48.1	27	14	0	12	92	347	373	2.5e-04	30.4
ERR3711255.sra.94658529	CEM03489.1	48.1	27	14	0	12	92	347	373	2.5e-04	30.4
ERR3711255.sra.94659463	CEM03489.1	48.1	27	14	0	12	92	347	373	2.5e-04	30.4
ERR3711255.sra.94861335	CEM03489.1	48.1	27	14	0	69	149	347	373	1.5e-04	31.2
ERR3711255.sra.94966081	KAF4652602.1	37.5	48	28	1	149	12	76	123	1.1e-04	31.6
ERR3711255.sra.95144876	CEM03489.1	48.6	35	14	1	2	94	3145	3179	4.3e-04	29.6
ERR3711255.sra.95276650	EER16646.1	64.7	17	6	0	84	134	1420	1436	9.5e-04	28.5
ERR3711255.sra.95717067	CEM03489.1	48.1	27	14	0	6	86	347	373	3.3e-04	30.0
ERR3711255.sra.96933574	CEM03489.1	72.2	18	5	0	95	42	1808	1825	3.3e-04	30.0
ERR3711255.sra.97143987	EER16646.1	48.4	31	16	0	94	2	665	695	5.6e-04	29.3
ERR3711255.sra.97686417	EER16646.1	57.1	35	15	0	108	4	270	304	7.5e-09	45.4
ERR3711255.sra.97718607	EER16646.1	58.3	24	10	0	76	5	274	297	3.9e-05	33.1
ERR3711255.sra.97768778	CEM03489.1	54.5	22	10	0	89	24	3093	3114	1.7e-05	34.3
ERR3711255.sra.98778111	CEM03489.1	55.0	20	9	0	67	8	562	581	7.3e-04	28.9
ERR3711255.sra.99227389	CEM03489.1	46.7	30	16	0	150	61	3085	3114	3.5e-06	36.6
ERR3711255.sra.99273992	EER16646.1	58.1	43	16	2	144	22	126	168	8.0e-11	52.0
ERR3711255.sra.99879326	CEM03489.1	41.4	29	17	0	146	60	3099	3127	9.5e-04	28.5
ERR3711255.sra.100062817	EER16646.1	58.6	29	12	0	87	1	274	302	2.4e-07	40.4
ERR3711255.sra.100145559	EER16646.1	58.3	24	10	0	76	5	274	297	3.9e-05	33.1
ERR3711255.sra.100170605	EER16646.1	59.3	27	11	0	83	3	675	701	1.3e-05	34.7
ERR3711255.sra.100683004	CEM03489.1	61.1	18	7	0	147	94	3097	3114	1.9e-04	30.8
ERR3711255.sra.101004249	EER16646.1	60.7	28	11	0	90	7	277	304	6.4e-08	42.4
ERR3711255.sra.101010210	EER16646.1	60.7	28	11	0	90	7	277	304	6.4e-08	42.4
ERR3711255.sra.101495956	EER16646.1	54.1	37	17	0	113	3	665	701	2.4e-07	40.4
ERR3711255.sra.101501373	EER16646.1	54.1	37	17	0	113	3	665	701	2.4e-07	40.4
ERR3711255.sra.101996012	EER16646.1	68.0	25	8	0	110	36	280	304	1.4e-07	41.2
ERR3711255.sra.102279071	EER16646.1	51.6	31	15	0	135	43	677	707	1.0e-05	35.0
ERR3711255.sra.102801597	EER16646.1	65.4	26	9	0	122	45	279	304	1.4e-07	41.2
ERR3711255.sra.103304436	EER16646.1	53.1	49	23	0	149	3	253	301	4.3e-12	56.2
ERR3711255.sra.103464338	EER16646.1	54.1	37	17	0	113	3	665	701	2.4e-07	40.4
ERR3711255.sra.103492865	EER16646.1	54.1	37	17	0	113	3	665	701	2.4e-07	40.4
ERR3711255.sra.103837022	CEM03489.1	48.1	27	14	0	42	122	347	373	1.5e-04	31.2
ERR3711255.sra.104283369	CEM03489.1	46.2	39	19	1	123	13	1808	1846	7.3e-04	28.9
ERR3711255.sra.105255797	KAF4724186.1	52.0	25	12	0	140	66	1011	1035	3.3e-04	30.0
ERR3711255.sra.105509630	CEM03489.1	40.7	27	16	0	109	29	3101	3127	1.9e-04	30.8
ERR3711255.sra.105716009	EER16646.1	52.8	36	17	0	109	2	265	300	8.3e-08	42.0
ERR3711255.sra.105737333	EER16646.1	51.6	31	15	0	105	13	677	707	1.0e-05	35.0
ERR3711255.sra.105941251	CEM03489.1	62.5	16	6	0	135	88	466	481	4.3e-04	29.6
ERR3711255.sra.105942531	CEM03489.1	62.5	16	6	0	135	88	466	481	4.3e-04	29.6
ERR3711255.sra.106124912	CEM03489.1	46.7	30	16	0	138	49	3085	3114	3.5e-06	36.6
ERR3711255.sra.106264927	EER16646.1	48.8	41	21	0	148	26	667	707	2.4e-07	40.4
ERR3711255.sra.106407891	CEM03489.1	48.1	27	14	0	5	85	347	373	3.3e-04	30.0
ERR3711255.sra.106466444	EER16646.1	63.0	27	10	0	123	43	278	304	1.1e-07	41.6
ERR3711255.sra.107443206	EER16646.1	58.3	24	10	0	76	5	274	297	3.9e-05	33.1
