"","Super.Group","Accn","tar","tid","qry","qid","eva","sca","bia","evd","scd","bid","Organism_Taxonomic_ID","Organism_Name","Class.name","Phylum.name","Order.name","Family.name","Genus.name","Source"
"35","Chlorophyta","Coprin2167","1|3523|KAK9903603.1"," -"," PTHR12848.orig.30.pi"," -",0,1241.6,0,0,1240.8,0,574566,"Coccomyxa pringsheimii SAG 216-7","Trebouxiophyceae","Chlorophyta",NA,NA,"Coccomyxa","JGI"
"36","Chlorophyta","Astpho2","0038.9.1_t"," -"," PTHR12848.orig.30.pi"," -",0,1237.1,0,0,1234.6,0,763042,"Asterochloris glomerata Cgr/DA1pho v2.0","Trebouxiophyceae","Chlorophyta","Trebouxiales","Trebouxiaceae","Asterochloris","JGI"
"37","Chlorophyta","PedYPF701","_1|1775|CAG9464130."," -"," PTHR12848.orig.30.pi"," -",0,1189,0,0,1188.6,0,765719,"Pedinophyceae sp. YPF-701","Pedinophyceae","Chlorophyta",NA,NA,NA,"JGI"
"38","Chlorophyta","Apalob2145","1|8832|KAK9839018.1"," -"," PTHR12848.orig.30.pi"," -",0,1234.4,0,0,1234,0,904363,"Apatococcus lobatus SAG 2145","Trebouxiophyceae","Chlorophyta","Chlorellales","Chlorellaceae","Apatococcus","JGI"
"39","Chlorophyta","Batpra1","|5481|XM_007512988."," -"," PTHR12848.orig.30.pi"," -",0,1204.6,21.5,0,1204.6,21.5,1075084,"Bathycoccus prasinos RCC1105","Mamiellophyceae","Chlorophyta","Mamiellales","Bathycoccaceae","Bathycoccus","JGI"
"40","Chlorophyta","Chleu1","USTIGMA_g74.t1"," -"," PTHR12848.orig.30.pi"," -",0,1294,0,0,1293.6,0,1157962,"Chlamydomonas eustigma NIES-2499","Chlorophyceae","Chlorophyta","Chlamydomonadales","Chlamydomonadaceae","Chlamydomonas","JGI"
"41","Chlorophyta","Botrbrau1","3|Bobra.354_2s0022."," -"," PTHR12848.orig.30.pi"," -",5.4e-260,865.8,3,5e-165,547.3,0,1202541,"Botryococcus braunii Showa","Trebouxiophyceae","Chlorophyta",NA,NA,"Botryococcus","JGI"
"42","Chlorophyta","Heli50920","206|rna-H632_c4438p"," -"," PTHR12848.orig.30.pi"," -",5.1e-138,460.4,1.5,1e-139,460.1,1.5,1291522,"Helicosporidium sp. ATCC 50920","Trebouxiophyceae","Chlorophyta","Chlorellales","Chlorellaceae","Helicosporidium","JGI"
"43","Chlorophyta","Nandes2526","1|2286|NADE_000161."," -"," PTHR12848.orig.30.pi"," -",0,1242.7,0,0,1242.2,0,1650286,"Nannochloris desiccata UTEX 2526","Trebouxiophyceae","Chlorophyta","Chlorellales","Chlorellaceae","Chlorella","JGI"
"44","Chlorophyta","ChlUWO241","413|rna-FOA52_00107"," -"," PTHR12848.orig.30.pi"," -",0,1292.2,0,0,1291.8,0,1653778,"Chlamydomonas priscuii UWO241","Chlorophyceae","Chlorophyta","Chlamydomonadales","Chlamydomonadaceae","Chlamydomonas","JGI"
"45","Chlorophyta","Volre3785","5_1|5628|GIL71120.1"," -"," PTHR12848.orig.30.pi"," -",0,1257.6,0,0,1257.1,0,1737510,"Volvox reticuliferus NIES-3785","Chlorophyceae","Chlorophyta","Chlamydomonadales","Volvocaceae","Volvox","JGI"
"46","Chlorophyta","Volre3786","6_1|17671|GIM15051."," -"," PTHR12848.orig.30.pi"," -",0,1257.6,0,0,1257.1,0,1737510,"Volvox reticuliferus NIES-3786","Chlorophyceae","Chlorophyta","Chlamydomonadales","Volvocaceae","Volvox","JGI"
"47","Chlorophyta","Chlpri1","_mRNA_A3770_03p2623"," -"," PTHR12848.orig.30.pi"," -",0,1247.2,0.1,0,1246.9,0.1,1764295,"Chloropicon primus CCMP1205","Chloropicophyceae","Chlorophyta","Chloropicales","Chloropicaceae","Chloropicon","JGI"
"48","Chlorophyta","Chlsc1","lsc1|14281|g6465.t1"," -"," PTHR12848.orig.30.pi"," -",0,1214.7,0,0,1214.3,0,2026947,"Chlamydomonas schloesseri CCAP 11/173","Chlorophyceae","Chlorophyta","Chlamydomonadales","Chlamydomonadaceae","Chlamydomonas","JGI"
"49","Chlorophyta","ChloA99","caffold_1.g5702.t1"," -"," PTHR12848.orig.30.pi"," -",1.3e-251,837.3,0,5.3e-99,331.7,0,2041167,"Chlorella  sp. A99","Trebouxiophyceae","Chlorophyta","Chlorellales","Chlorellaceae","Chlorella","JGI"
"50","Chlorophyta","Picsp","in"," -"," PTHR12848.orig.30.pi"," -",0,1169,4.3,0,1168.5,4.3,2053932,"Picochlorum soloecismus DOE101","Trebouxiophyceae","Chlorophyta",NA,NA,"Picochlorum","JGI"
"51","Chlorophyta","Chlremi1",""," -"," PTHR12848.orig.30.pi"," -",0,1208.6,0,0,1208.2,0,2069334,"Chloromonas remiasii CCCryo 005-99 v1.0","Chlorophyceae","Chlorophyta","Chlamydomonadales","Chlamydomonadaceae","Chloromonas","JGI"
"52","Chlorophyta","Picre1","|29630|NNA_005013.t"," -"," PTHR12848.orig.30.pi"," -",0,1108.5,1.8,0,1106.9,1.8,2601844,"Picochlorum renovo","Trebouxiophyceae","Chlorophyta",NA,NA,"Picochlorum","JGI"
"53","Chlorophyta","TrebouA12",""," -"," PTHR12848.orig.30.pi"," -",0,1111.9,0,3e-224,743.4,0,2608996,"Trebouxia sp. A1-2","Trebouxiophyceae","Chlorophyta","Trebouxiales","Trebouxiaceae","Trebouxia","JGI"
"54","Chlorophyta","TetrdesSNI2",""," -"," PTHR12848.orig.30.pi"," -",0,1122.8,0,0,1122.5,0,2780016,"Tetradesmus deserticola SNI-2 v1.1","Chlorophyceae","Chlorophyta","Sphaeropleales","Scenedesmaceae","Tetradesmus","JGI"
"55","Chlorophyta","MicrYARC1","828|mRNA.MigICE0006"," -"," PTHR12848.orig.30.pi"," -",0,1312.6,0,0,1312.2,0,2904290,"Microglena sp. YARC","Chlorophyceae","Chlorophyta","Chlamydomonadales","Chlamydomonadaceae","Microglena","JGI"
"56","Chlorophyta","Trebou4966","|gm4.1240_g"," -"," PTHR12848.orig.30.pi"," -",0,1137.8,0,0,1137.4,0,2941158,"Chlorellaceae sp. bin 3300059473_4966 v1.0","Trebouxiophyceae","Chlorophyta","Chlorellales","Chlorellaceae",NA,"JGI"
"57","Chlorophyta","Limspi1","17826|dmel_g5096.t1"," -"," PTHR12848.orig.30.pi"," -",0,1275.1,0,0,1274.7,0,2954232,"Limnomonas spitsbergensis CCryo_02-99_CH","Chlorophyceae","Chlorophyta","Chlamydomonadales",NA,"Limnomonas","JGI"
